loan_amount,income,interest_rate,tenure,dependents,gender,education,job_duration,marital_status,loan_status
495000.0,34000.0,15.0,60.0,4.0,1,1,4.0,1,1
816000.0,78000.0,15.0,48.0,0.0,1,2,9.0,0,1
872000.0,17000.0,15.0,36.0,2.0,0,0,4.0,1,0
859000.0,83000.0,15.0,24.0,5.0,1,2,2.0,1,0
428000.0,59000.0,15.0,60.0,2.0,1,0,1.0,0,1
433000.0,38000.0,15.0,48.0,3.0,1,0,10.0,0,1
741000.0,74000.0,15.0,48.0,0.0,1,0,2.0,1,1
1175000.0,81000.0,15.0,84.0,1.0,0,2,9.0,1,1
1478000.0,119000.0,15.0,72.0,3.0,0,1,4.0,1,1
1132000.0,81000.0,15.0,24.0,5.0,1,1,8.0,1,0
827000.0,75000.0,15.0,84.0,2.0,1,2,9.0,1,1
1175000.0,61000.0,15.0,60.0,3.0,1,2,8.0,1,0
1387000.0,93000.0,15.0,96.0,5.0,1,1,6.0,0,1
1443000.0,108000.0,15.0,36.0,5.0,0,2,1.0,1,0
1262000.0,13000.0,15.0,84.0,2.0,1,1,4.0,1,0
1058000.0,23000.0,15.0,96.0,5.0,0,0,3.0,0,0
549000.0,83000.0,15.0,72.0,0.0,1,1,2.0,1,1
423000.0,84000.0,15.0,36.0,5.0,0,1,9.0,0,1
407000.0,26000.0,15.0,72.0,4.0,0,2,5.0,0,1
1333000.0,123000.0,15.0,24.0,0.0,0,1,4.0,0,1
575000.0,56000.0,15.0,24.0,0.0,1,1,10.0,1,1
1393000.0,100000.0,15.0,84.0,5.0,1,2,3.0,0,1
1146000.0,77000.0,15.0,24.0,4.0,1,0,7.0,0,0
1051000.0,12000.0,15.0,96.0,5.0,0,0,8.0,1,0
609000.0,25000.0,15.0,84.0,4.0,0,1,7.0,0,0
736000.0,87000.0,15.0,96.0,0.0,0,2,9.0,0,1
685000.0,109000.0,15.0,60.0,4.0,0,2,5.0,1,1
464000.0,44000.0,15.0,36.0,4.0,0,0,5.0,1,1
756000.0,122000.0,15.0,96.0,3.0,0,0,6.0,1,1
921000.0,109000.0,15.0,12.0,3.0,0,0,7.0,1,0
587000.0,115000.0,15.0,72.0,2.0,0,2,2.0,0,1
504000.0,51000.0,15.0,84.0,4.0,0,1,9.0,0,1
884000.0,77000.0,15.0,60.0,0.0,0,2,6.0,1,1
995000.0,68000.0,15.0,36.0,0.0,1,0,6.0,0,1
679000.0,71000.0,15.0,60.0,4.0,0,1,10.0,0,1
1242000.0,59000.0,15.0,12.0,2.0,1,2,4.0,0,0
1462000.0,85000.0,15.0,96.0,5.0,0,1,2.0,1,1
1059000.0,60000.0,15.0,12.0,3.0,1,0,7.0,0,0
464000.0,84000.0,15.0,96.0,3.0,1,2,5.0,0,1
931000.0,31000.0,15.0,36.0,3.0,0,0,7.0,0,0
321000.0,56000.0,15.0,36.0,3.0,1,0,8.0,0,1
1198000.0,67000.0,15.0,60.0,5.0,0,2,3.0,1,0
775000.0,73000.0,15.0,72.0,5.0,1,2,1.0,0,1
776000.0,114000.0,15.0,60.0,5.0,0,2,10.0,1,1
1465000.0,65000.0,15.0,72.0,2.0,1,1,1.0,0,1
1450000.0,78000.0,15.0,60.0,3.0,1,2,3.0,0,1
1167000.0,103000.0,15.0,84.0,0.0,0,2,9.0,1,1
369000.0,118000.0,15.0,48.0,0.0,1,1,7.0,1,1
914000.0,99000.0,15.0,96.0,3.0,1,2,3.0,1,1
402000.0,59000.0,15.0,24.0,2.0,1,1,6.0,0,1
1000000.0,18000.0,15.0,72.0,3.0,1,2,6.0,0,0
1094000.0,15000.0,15.0,36.0,0.0,1,1,7.0,0,0
696000.0,100000.0,15.0,84.0,1.0,0,1,7.0,0,1
303000.0,54000.0,15.0,72.0,0.0,1,1,2.0,0,1
1424000.0,41000.0,15.0,96.0,3.0,1,2,6.0,0,0
989000.0,38000.0,15.0,96.0,5.0,1,1,2.0,1,0
1141000.0,121000.0,15.0,96.0,0.0,0,1,1.0,0,1
970000.0,109000.0,15.0,96.0,4.0,0,1,5.0,1,1
703000.0,73000.0,15.0,96.0,0.0,0,0,2.0,0,1
746000.0,78000.0,15.0,96.0,4.0,0,1,8.0,0,1
924000.0,32000.0,15.0,60.0,3.0,1,2,4.0,0,0
948000.0,33000.0,15.0,96.0,2.0,0,1,9.0,0,0
1436000.0,118000.0,15.0,72.0,0.0,0,0,7.0,1,1
917000.0,46000.0,15.0,96.0,0.0,0,2,10.0,0,1
1385000.0,32000.0,15.0,72.0,0.0,0,0,4.0,1,0
442000.0,113000.0,15.0,60.0,3.0,0,1,6.0,1,1
332000.0,95000.0,15.0,36.0,4.0,1,2,1.0,0,1
936000.0,74000.0,15.0,36.0,4.0,1,0,5.0,1,0
1484000.0,24000.0,15.0,24.0,2.0,1,0,7.0,1,0
1070000.0,85000.0,15.0,48.0,2.0,1,1,6.0,0,1
1083000.0,85000.0,15.0,72.0,0.0,1,1,3.0,1,1
418000.0,103000.0,15.0,60.0,5.0,1,2,3.0,0,1
390000.0,21000.0,15.0,60.0,1.0,0,2,3.0,1,1
1295000.0,99000.0,15.0,84.0,5.0,0,0,7.0,1,1
772000.0,97000.0,15.0,96.0,5.0,0,2,7.0,1,1
728000.0,119000.0,15.0,12.0,0.0,1,0,6.0,1,0
303000.0,16000.0,15.0,84.0,3.0,0,1,2.0,1,1
1474000.0,22000.0,15.0,48.0,1.0,1,2,3.0,0,0
1273000.0,82000.0,15.0,36.0,0.0,0,0,6.0,0,1
326000.0,16000.0,15.0,24.0,3.0,0,1,5.0,0,0
957000.0,10000.0,15.0,24.0,4.0,1,0,2.0,0,0
807000.0,107000.0,15.0,96.0,5.0,1,0,4.0,0,1
1309000.0,63000.0,15.0,72.0,2.0,1,1,3.0,0,1
362000.0,63000.0,15.0,24.0,2.0,0,2,5.0,1,1
1378000.0,69000.0,15.0,12.0,0.0,1,2,4.0,0,0
769000.0,67000.0,15.0,36.0,5.0,1,1,5.0,0,0
890000.0,23000.0,15.0,24.0,4.0,1,0,8.0,1,0
1458000.0,60000.0,15.0,36.0,1.0,0,1,10.0,1,0
1044000.0,63000.0,15.0,12.0,5.0,0,0,4.0,1,0
625000.0,96000.0,15.0,48.0,3.0,1,0,10.0,0,1
1462000.0,38000.0,15.0,24.0,5.0,1,1,3.0,1,0
1073000.0,90000.0,15.0,60.0,4.0,1,0,3.0,0,1
782000.0,47000.0,15.0,84.0,4.0,1,0,10.0,1,1
859000.0,124000.0,15.0,60.0,0.0,0,0,2.0,0,1
928000.0,63000.0,15.0,60.0,4.0,0,1,1.0,1,1
378000.0,34000.0,15.0,12.0,0.0,1,2,7.0,0,0
1387000.0,106000.0,15.0,60.0,5.0,0,2,7.0,1,1
679000.0,98000.0,15.0,84.0,5.0,1,0,5.0,1,1
745000.0,46000.0,15.0,72.0,2.0,1,2,8.0,0,1
1005000.0,41000.0,15.0,36.0,2.0,0,1,9.0,0,0
785000.0,52000.0,15.0,60.0,3.0,1,2,4.0,0,1
955000.0,28000.0,15.0,48.0,2.0,1,1,6.0,1,0
1035000.0,100000.0,15.0,36.0,2.0,0,1,6.0,0,1
1378000.0,96000.0,15.0,12.0,1.0,1,0,1.0,0,0
1428000.0,92000.0,15.0,48.0,3.0,1,0,2.0,1,1
804000.0,70000.0,15.0,48.0,0.0,1,1,5.0,1,1
1207000.0,74000.0,15.0,72.0,2.0,1,1,5.0,1,1
795000.0,57000.0,15.0,96.0,2.0,0,1,2.0,0,1
851000.0,112000.0,15.0,72.0,2.0,1,1,1.0,0,1
1178000.0,47000.0,15.0,72.0,4.0,1,2,9.0,0,0
755000.0,41000.0,15.0,12.0,2.0,0,0,8.0,0,0
1268000.0,14000.0,15.0,84.0,0.0,0,0,5.0,0,0
306000.0,112000.0,15.0,60.0,5.0,0,1,4.0,1,1
1386000.0,65000.0,15.0,60.0,4.0,0,1,5.0,1,0
368000.0,112000.0,15.0,84.0,1.0,0,0,6.0,1,1
397000.0,50000.0,15.0,48.0,1.0,0,0,9.0,0,1
344000.0,42000.0,15.0,84.0,3.0,0,0,2.0,0,1
368000.0,27000.0,15.0,96.0,4.0,0,2,2.0,0,1
1333000.0,108000.0,15.0,60.0,0.0,1,1,1.0,1,1
798000.0,26000.0,15.0,96.0,3.0,1,1,10.0,1,0
1369000.0,11000.0,15.0,60.0,4.0,1,0,9.0,1,0
1151000.0,109000.0,15.0,84.0,2.0,0,1,3.0,0,1
807000.0,14000.0,15.0,84.0,0.0,1,2,7.0,0,0
1084000.0,33000.0,15.0,12.0,1.0,0,1,4.0,0,0
1370000.0,26000.0,15.0,60.0,4.0,1,0,6.0,1,0
1011000.0,69000.0,15.0,84.0,5.0,1,2,6.0,0,1
1252000.0,118000.0,15.0,84.0,1.0,0,2,10.0,1,1
1242000.0,103000.0,15.0,72.0,0.0,0,2,2.0,1,1
735000.0,18000.0,15.0,60.0,2.0,1,1,6.0,1,0
989000.0,118000.0,15.0,24.0,2.0,1,1,4.0,1,1
1299000.0,93000.0,15.0,24.0,4.0,1,0,6.0,0,0
756000.0,87000.0,15.0,84.0,0.0,0,2,9.0,0,1
973000.0,28000.0,15.0,36.0,0.0,0,2,8.0,1,0
1489000.0,25000.0,15.0,84.0,4.0,1,1,6.0,1,0
1198000.0,32000.0,15.0,84.0,5.0,0,1,4.0,0,0
642000.0,103000.0,15.0,96.0,0.0,0,0,10.0,0,1
1005000.0,52000.0,15.0,24.0,3.0,0,2,10.0,0,0
320000.0,26000.0,15.0,72.0,0.0,1,2,6.0,1,1
1267000.0,85000.0,15.0,24.0,3.0,0,1,5.0,1,0
1490000.0,124000.0,15.0,12.0,4.0,0,1,10.0,0,0
1347000.0,67000.0,15.0,12.0,3.0,1,2,7.0,0,0
1240000.0,60000.0,15.0,96.0,2.0,0,2,9.0,0,1
1266000.0,49000.0,15.0,12.0,3.0,0,2,5.0,1,0
1074000.0,79000.0,15.0,60.0,5.0,0,1,9.0,0,1
518000.0,38000.0,15.0,84.0,4.0,0,2,5.0,0,1
1309000.0,69000.0,15.0,96.0,1.0,0,1,1.0,1,1
1396000.0,118000.0,15.0,84.0,3.0,0,0,7.0,0,1
377000.0,27000.0,15.0,72.0,1.0,0,2,5.0,1,1
1004000.0,111000.0,15.0,48.0,2.0,0,2,9.0,0,1
695000.0,83000.0,15.0,96.0,2.0,0,1,5.0,0,1
1266000.0,72000.0,15.0,72.0,4.0,1,0,1.0,0,1
451000.0,103000.0,15.0,60.0,3.0,1,0,7.0,1,1
1198000.0,85000.0,15.0,36.0,5.0,0,2,4.0,1,0
622000.0,92000.0,15.0,60.0,0.0,1,1,8.0,0,1
919000.0,79000.0,15.0,84.0,5.0,1,1,5.0,0,1
732000.0,22000.0,15.0,36.0,1.0,0,1,7.0,1,0
1441000.0,122000.0,15.0,36.0,3.0,0,1,10.0,1,1
718000.0,72000.0,15.0,60.0,5.0,0,0,1.0,0,1
506000.0,105000.0,15.0,96.0,3.0,1,2,3.0,0,1
1117000.0,61000.0,15.0,84.0,4.0,1,2,4.0,1,1
1285000.0,76000.0,15.0,12.0,5.0,1,0,1.0,0,0
1215000.0,77000.0,15.0,96.0,3.0,0,1,2.0,1,1
1130000.0,44000.0,15.0,24.0,5.0,0,0,3.0,1,0
639000.0,70000.0,15.0,12.0,1.0,0,2,6.0,0,0
526000.0,28000.0,15.0,60.0,4.0,1,0,10.0,0,0
877000.0,97000.0,15.0,48.0,5.0,0,0,2.0,1,1
1181000.0,99000.0,15.0,48.0,2.0,0,1,1.0,1,1
1324000.0,45000.0,15.0,84.0,5.0,0,1,6.0,1,0
1143000.0,21000.0,15.0,84.0,3.0,1,2,6.0,1,0
837000.0,15000.0,15.0,36.0,0.0,1,2,6.0,0,0
1362000.0,44000.0,15.0,72.0,1.0,1,0,8.0,0,0
1300000.0,91000.0,15.0,48.0,3.0,0,0,3.0,1,1
657000.0,99000.0,15.0,24.0,2.0,1,0,10.0,1,1
813000.0,29000.0,15.0,84.0,2.0,1,1,5.0,1,0
1181000.0,52000.0,15.0,24.0,3.0,1,0,8.0,1,0
1027000.0,87000.0,15.0,36.0,0.0,1,1,5.0,1,1
595000.0,108000.0,15.0,84.0,2.0,0,2,9.0,1,1
760000.0,34000.0,15.0,96.0,1.0,0,2,2.0,0,1
1215000.0,45000.0,15.0,84.0,1.0,0,1,8.0,0,1
535000.0,57000.0,15.0,36.0,0.0,1,1,3.0,0,1
778000.0,65000.0,15.0,60.0,5.0,0,2,7.0,1,1
1388000.0,53000.0,15.0,96.0,1.0,1,1,7.0,0,1
1276000.0,21000.0,15.0,84.0,0.0,1,1,4.0,1,0
981000.0,79000.0,15.0,36.0,0.0,0,1,6.0,1,1
1109000.0,71000.0,15.0,24.0,0.0,0,2,8.0,1,0
536000.0,13000.0,15.0,60.0,1.0,0,0,9.0,0,0
1132000.0,95000.0,15.0,24.0,4.0,0,2,2.0,1,0
1372000.0,53000.0,15.0,12.0,4.0,0,2,8.0,0,0
579000.0,70000.0,15.0,36.0,4.0,1,0,1.0,0,1
1363000.0,59000.0,15.0,36.0,4.0,1,1,7.0,1,0
505000.0,61000.0,15.0,84.0,1.0,0,2,6.0,1,1
1076000.0,10000.0,15.0,36.0,2.0,1,2,5.0,1,0
1000000.0,48000.0,15.0,48.0,1.0,0,2,10.0,0,0
611000.0,71000.0,15.0,96.0,3.0,1,0,7.0,1,1
1154000.0,120000.0,15.0,48.0,0.0,0,2,7.0,1,1
986000.0,54000.0,15.0,84.0,2.0,1,1,8.0,1,1
1271000.0,75000.0,15.0,12.0,0.0,1,2,10.0,1,0
1487000.0,50000.0,15.0,36.0,2.0,1,2,9.0,0,0
995000.0,55000.0,15.0,36.0,1.0,0,0,4.0,1,0
560000.0,78000.0,15.0,24.0,2.0,1,1,2.0,1,1
450000.0,90000.0,15.0,12.0,0.0,0,1,8.0,0,1
385000.0,106000.0,15.0,48.0,5.0,1,1,5.0,1,1
1194000.0,21000.0,15.0,60.0,0.0,0,1,8.0,0,0
1370000.0,23000.0,15.0,12.0,5.0,1,2,8.0,0,0
1455000.0,106000.0,15.0,84.0,5.0,1,0,7.0,1,1
1491000.0,62000.0,15.0,84.0,2.0,1,1,5.0,0,1
782000.0,28000.0,15.0,36.0,0.0,1,1,7.0,0,0
1464000.0,99000.0,15.0,84.0,4.0,1,0,7.0,1,1
621000.0,32000.0,15.0,96.0,1.0,1,1,1.0,1,1
683000.0,45000.0,15.0,84.0,5.0,0,2,9.0,1,1
607000.0,59000.0,15.0,24.0,2.0,1,2,5.0,1,1
414000.0,88000.0,15.0,60.0,4.0,0,2,9.0,1,1
530000.0,42000.0,15.0,48.0,1.0,0,1,6.0,1,1
1034000.0,106000.0,15.0,48.0,4.0,1,2,5.0,1,1
1028000.0,97000.0,15.0,60.0,4.0,1,1,9.0,1,1
1072000.0,39000.0,15.0,36.0,1.0,1,1,4.0,0,0
565000.0,16000.0,15.0,96.0,2.0,1,0,6.0,0,0
1391000.0,14000.0,15.0,72.0,3.0,0,0,2.0,1,0
394000.0,124000.0,15.0,24.0,1.0,0,1,8.0,0,1
1356000.0,98000.0,15.0,96.0,5.0,0,0,5.0,0,1
1320000.0,106000.0,15.0,12.0,0.0,0,1,3.0,1,0
718000.0,74000.0,15.0,72.0,4.0,1,1,5.0,1,1
1242000.0,70000.0,15.0,12.0,2.0,1,1,1.0,0,0
997000.0,27000.0,15.0,48.0,0.0,1,1,10.0,0,0
1049000.0,109000.0,15.0,48.0,0.0,0,1,7.0,0,1
1282000.0,24000.0,15.0,48.0,0.0,0,0,9.0,1,0
1412000.0,62000.0,15.0,84.0,1.0,0,1,5.0,1,1
1405000.0,15000.0,15.0,96.0,2.0,1,0,5.0,1,0
886000.0,111000.0,15.0,24.0,4.0,1,1,3.0,0,1
573000.0,98000.0,15.0,96.0,1.0,0,0,4.0,1,1
399000.0,109000.0,15.0,72.0,2.0,0,0,10.0,1,1
1206000.0,63000.0,15.0,84.0,5.0,1,0,3.0,0,0
901000.0,117000.0,15.0,48.0,3.0,1,1,10.0,0,1
919000.0,41000.0,15.0,12.0,2.0,0,1,4.0,0,0
1197000.0,54000.0,15.0,60.0,3.0,0,1,6.0,1,0
836000.0,105000.0,15.0,36.0,0.0,1,2,6.0,0,1
1440000.0,22000.0,15.0,96.0,0.0,1,0,10.0,1,0
1145000.0,37000.0,15.0,84.0,3.0,1,1,8.0,0,0
566000.0,56000.0,15.0,72.0,0.0,0,2,6.0,0,1
1295000.0,37000.0,15.0,24.0,1.0,1,0,4.0,1,0
1041000.0,80000.0,15.0,24.0,5.0,0,1,1.0,0,0
417000.0,15000.0,15.0,48.0,1.0,1,0,10.0,0,0
906000.0,94000.0,15.0,36.0,5.0,0,2,5.0,1,1
561000.0,83000.0,15.0,60.0,1.0,1,1,9.0,1,1
1273000.0,95000.0,15.0,48.0,0.0,1,0,3.0,0,1
1440000.0,70000.0,15.0,96.0,4.0,0,0,8.0,1,1
1419000.0,28000.0,15.0,48.0,2.0,0,0,9.0,1,0
937000.0,17000.0,15.0,24.0,0.0,0,1,7.0,0,0
1419000.0,72000.0,15.0,96.0,1.0,0,1,3.0,0,1
1311000.0,122000.0,15.0,60.0,5.0,1,2,4.0,1,1
1378000.0,85000.0,15.0,84.0,5.0,0,0,10.0,1,1
1295000.0,79000.0,15.0,48.0,2.0,1,2,1.0,0,1
627000.0,21000.0,15.0,72.0,1.0,1,0,6.0,0,0
652000.0,114000.0,15.0,12.0,1.0,0,2,9.0,0,1
1417000.0,12000.0,15.0,84.0,1.0,1,1,8.0,1,0
684000.0,85000.0,15.0,84.0,4.0,0,1,1.0,0,1
1341000.0,21000.0,15.0,12.0,3.0,1,1,1.0,0,0
1129000.0,60000.0,15.0,36.0,5.0,1,0,1.0,0,0
800000.0,82000.0,15.0,48.0,5.0,0,1,10.0,0,1
444000.0,56000.0,15.0,60.0,0.0,1,0,9.0,1,1
999000.0,24000.0,15.0,12.0,2.0,1,2,10.0,0,0
1253000.0,23000.0,15.0,24.0,4.0,0,2,3.0,0,0
1129000.0,82000.0,15.0,24.0,5.0,0,0,4.0,0,0
343000.0,33000.0,15.0,12.0,3.0,0,2,6.0,1,0
686000.0,53000.0,15.0,48.0,0.0,1,0,2.0,1,1
1426000.0,59000.0,15.0,84.0,3.0,1,2,5.0,0,0
1301000.0,112000.0,15.0,60.0,3.0,0,0,8.0,0,1
1093000.0,48000.0,15.0,60.0,3.0,0,1,2.0,1,0
1356000.0,122000.0,15.0,84.0,1.0,0,0,4.0,1,1
581000.0,92000.0,15.0,60.0,2.0,0,0,6.0,0,1
1097000.0,21000.0,15.0,48.0,1.0,0,2,5.0,0,0
625000.0,98000.0,15.0,96.0,5.0,0,1,9.0,1,1
479000.0,80000.0,15.0,36.0,3.0,1,1,10.0,1,1
757000.0,120000.0,15.0,60.0,2.0,0,2,3.0,0,1
910000.0,79000.0,15.0,48.0,1.0,0,1,6.0,1,1
1000000.0,82000.0,15.0,36.0,5.0,0,0,2.0,0,0
988000.0,56000.0,15.0,36.0,1.0,1,0,7.0,1,0
499000.0,76000.0,15.0,24.0,1.0,0,0,10.0,0,1
710000.0,72000.0,15.0,84.0,2.0,1,2,7.0,0,1
1249000.0,85000.0,15.0,12.0,3.0,0,1,2.0,0,0
480000.0,112000.0,15.0,84.0,0.0,0,1,7.0,1,1
621000.0,13000.0,15.0,72.0,1.0,0,2,2.0,0,0
623000.0,15000.0,15.0,48.0,1.0,1,0,6.0,0,0
1187000.0,74000.0,15.0,84.0,0.0,1,2,5.0,1,1
813000.0,124000.0,15.0,72.0,4.0,0,0,3.0,0,1
992000.0,30000.0,15.0,48.0,0.0,1,1,2.0,1,0
562000.0,43000.0,15.0,60.0,4.0,1,0,2.0,1,1
720000.0,50000.0,15.0,96.0,1.0,1,1,1.0,0,1
1002000.0,50000.0,15.0,36.0,4.0,0,2,2.0,1,0
982000.0,66000.0,15.0,48.0,2.0,0,1,7.0,1,1
923000.0,84000.0,15.0,24.0,4.0,1,1,3.0,0,0
1164000.0,103000.0,15.0,72.0,0.0,0,0,4.0,1,1
1352000.0,109000.0,15.0,84.0,0.0,0,0,9.0,1,1
1431000.0,88000.0,15.0,84.0,4.0,0,2,4.0,1,1
1337000.0,44000.0,15.0,60.0,1.0,0,1,2.0,0,0
750000.0,54000.0,15.0,60.0,5.0,1,1,10.0,0,1
1215000.0,36000.0,15.0,48.0,0.0,0,2,1.0,1,0
640000.0,86000.0,15.0,48.0,2.0,0,1,9.0,1,1
1336000.0,35000.0,15.0,24.0,5.0,0,1,10.0,0,0
893000.0,112000.0,15.0,96.0,1.0,1,1,2.0,0,1
1197000.0,97000.0,15.0,36.0,0.0,0,1,5.0,1,1
1381000.0,99000.0,15.0,48.0,1.0,1,0,2.0,0,1
1096000.0,11000.0,15.0,12.0,0.0,1,1,9.0,0,0
711000.0,78000.0,15.0,60.0,0.0,1,0,6.0,1,1
1155000.0,69000.0,15.0,12.0,1.0,0,1,2.0,0,0
1325000.0,43000.0,15.0,24.0,5.0,0,1,7.0,0,0
1289000.0,100000.0,15.0,96.0,1.0,0,2,5.0,0,1
609000.0,98000.0,15.0,12.0,2.0,0,2,2.0,0,0
1246000.0,90000.0,15.0,12.0,0.0,0,0,10.0,0,0
487000.0,50000.0,15.0,84.0,1.0,0,2,6.0,0,1
1305000.0,106000.0,15.0,60.0,3.0,1,1,5.0,1,1
1395000.0,72000.0,15.0,60.0,0.0,1,0,5.0,1,1
324000.0,63000.0,15.0,48.0,5.0,1,2,3.0,1,1
408000.0,92000.0,15.0,24.0,3.0,0,1,1.0,1,1
786000.0,24000.0,15.0,48.0,5.0,0,2,10.0,1,0
616000.0,124000.0,15.0,24.0,0.0,0,1,2.0,0,1
631000.0,83000.0,15.0,36.0,4.0,0,1,2.0,1,1
977000.0,72000.0,15.0,36.0,3.0,0,1,4.0,0,0
472000.0,16000.0,15.0,84.0,3.0,0,1,7.0,0,0
493000.0,69000.0,15.0,60.0,0.0,0,1,3.0,1,1
703000.0,35000.0,15.0,84.0,3.0,0,2,8.0,1,1
795000.0,75000.0,15.0,84.0,3.0,1,2,5.0,1,1
994000.0,115000.0,15.0,96.0,1.0,1,1,4.0,0,1
955000.0,116000.0,15.0,84.0,0.0,1,0,5.0,0,1
584000.0,24000.0,15.0,84.0,0.0,1,0,1.0,0,1
1012000.0,108000.0,15.0,24.0,2.0,0,0,4.0,1,1
688000.0,57000.0,15.0,48.0,1.0,0,1,1.0,1,1
1127000.0,87000.0,15.0,12.0,5.0,1,2,10.0,0,0
366000.0,43000.0,15.0,96.0,1.0,0,2,6.0,0,1
928000.0,32000.0,15.0,48.0,0.0,1,0,6.0,0,0
1487000.0,45000.0,15.0,48.0,3.0,1,1,5.0,1,0
575000.0,46000.0,15.0,72.0,3.0,0,0,10.0,0,1
334000.0,32000.0,15.0,36.0,3.0,1,2,3.0,0,1
1451000.0,38000.0,15.0,36.0,5.0,1,2,2.0,0,0
442000.0,52000.0,15.0,12.0,5.0,0,0,6.0,1,0
721000.0,45000.0,15.0,12.0,0.0,0,0,4.0,1,0
388000.0,103000.0,15.0,72.0,1.0,1,1,9.0,1,1
1210000.0,118000.0,15.0,12.0,3.0,1,0,1.0,1,0
815000.0,21000.0,15.0,96.0,5.0,0,0,8.0,0,0
1331000.0,82000.0,15.0,72.0,2.0,1,1,10.0,0,1
1266000.0,103000.0,15.0,96.0,5.0,0,0,6.0,1,1
1164000.0,96000.0,15.0,12.0,1.0,0,0,8.0,0,0
373000.0,13000.0,15.0,60.0,5.0,0,2,5.0,0,0
1305000.0,88000.0,15.0,48.0,4.0,0,1,9.0,0,0
1301000.0,123000.0,15.0,84.0,4.0,1,1,1.0,0,1
1169000.0,12000.0,15.0,84.0,2.0,1,2,6.0,0,0
965000.0,32000.0,15.0,96.0,2.0,1,1,3.0,0,0
1057000.0,92000.0,15.0,84.0,5.0,1,1,9.0,1,1
1155000.0,93000.0,15.0,72.0,3.0,1,1,1.0,1,1
572000.0,80000.0,15.0,48.0,5.0,1,1,10.0,1,1
1030000.0,101000.0,15.0,72.0,2.0,1,1,9.0,0,1
1422000.0,69000.0,15.0,24.0,4.0,1,2,4.0,0,0
1486000.0,92000.0,15.0,12.0,0.0,1,1,5.0,1,0
422000.0,106000.0,15.0,84.0,2.0,1,0,1.0,1,1
846000.0,52000.0,15.0,96.0,4.0,1,0,4.0,0,1
1031000.0,41000.0,15.0,84.0,0.0,1,2,1.0,1,1
949000.0,12000.0,15.0,60.0,5.0,1,1,1.0,0,0
447000.0,92000.0,15.0,12.0,0.0,0,0,6.0,1,1
869000.0,12000.0,15.0,84.0,3.0,1,2,8.0,0,0
1075000.0,23000.0,15.0,96.0,4.0,0,2,2.0,1,0
1205000.0,64000.0,15.0,24.0,2.0,1,1,5.0,1,0
1351000.0,59000.0,15.0,48.0,5.0,0,0,6.0,1,0
525000.0,108000.0,15.0,36.0,4.0,0,2,2.0,1,1
674000.0,102000.0,15.0,36.0,1.0,1,2,5.0,0,1
427000.0,18000.0,15.0,12.0,4.0,1,0,3.0,0,0
379000.0,70000.0,15.0,96.0,0.0,0,0,6.0,0,1
605000.0,103000.0,15.0,72.0,0.0,1,1,2.0,0,1
997000.0,119000.0,15.0,72.0,2.0,0,0,4.0,1,1
607000.0,121000.0,15.0,36.0,4.0,1,1,6.0,1,1
430000.0,63000.0,15.0,60.0,4.0,1,1,9.0,1,1
528000.0,47000.0,15.0,48.0,1.0,0,0,3.0,1,1
1249000.0,114000.0,15.0,24.0,1.0,0,2,4.0,0,1
537000.0,67000.0,15.0,36.0,4.0,1,0,4.0,1,1
1172000.0,40000.0,15.0,60.0,5.0,1,0,5.0,1,0
1130000.0,102000.0,15.0,72.0,1.0,0,1,6.0,0,1
907000.0,53000.0,15.0,84.0,0.0,1,2,9.0,0,1
674000.0,105000.0,15.0,84.0,2.0,0,0,1.0,1,1
505000.0,20000.0,15.0,60.0,4.0,0,2,3.0,0,0
388000.0,103000.0,15.0,12.0,5.0,0,0,4.0,0,1
1153000.0,113000.0,15.0,60.0,4.0,0,1,6.0,1,1
1119000.0,65000.0,15.0,48.0,2.0,1,2,10.0,0,1
1218000.0,82000.0,15.0,48.0,0.0,0,1,4.0,1,1
918000.0,40000.0,15.0,12.0,0.0,1,0,4.0,1,0
525000.0,99000.0,15.0,60.0,1.0,0,0,5.0,1,1
1107000.0,55000.0,15.0,60.0,1.0,0,1,10.0,1,1
803000.0,22000.0,15.0,60.0,4.0,0,0,10.0,0,0
527000.0,66000.0,15.0,36.0,5.0,0,2,3.0,1,1
666000.0,12000.0,15.0,48.0,5.0,1,0,4.0,1,0
678000.0,34000.0,15.0,48.0,4.0,1,1,6.0,0,0
779000.0,36000.0,15.0,72.0,0.0,1,2,4.0,0,1
720000.0,12000.0,15.0,36.0,4.0,0,1,4.0,1,0
1107000.0,53000.0,15.0,48.0,1.0,0,2,8.0,1,0
432000.0,102000.0,15.0,24.0,0.0,0,1,3.0,0,1
694000.0,46000.0,15.0,36.0,5.0,0,2,1.0,0,0
1240000.0,123000.0,15.0,72.0,4.0,1,1,10.0,0,1
630000.0,106000.0,15.0,60.0,0.0,1,1,6.0,0,1
1008000.0,23000.0,15.0,12.0,3.0,1,1,1.0,0,0
770000.0,118000.0,15.0,36.0,2.0,1,2,4.0,0,1
1015000.0,24000.0,15.0,96.0,0.0,0,2,2.0,0,0
624000.0,86000.0,15.0,12.0,3.0,0,1,10.0,0,0
1089000.0,113000.0,15.0,60.0,0.0,1,2,5.0,1,1
870000.0,64000.0,15.0,48.0,0.0,0,2,8.0,0,1
1438000.0,39000.0,15.0,48.0,5.0,1,0,1.0,0,0
1286000.0,63000.0,15.0,96.0,3.0,0,0,9.0,0,1
499000.0,94000.0,15.0,60.0,2.0,1,1,10.0,1,1
